ticker,cp_name,market,corp_code
45014K,코오롱모빌리티그룹우,KOSPI,
450330,하스,KOSDAQ,01663569
450520,인스웨이브,KOSDAQ,01222113
450940,유안타제14호스팩,KOSDAQ,01706819
450950,아스테라시스,KOSDAQ,01590528
451220,아이엠티,KOSDAQ,01546101
451250,삐아,KOSDAQ,01283974
451700,엔에이치스팩29호,KOSDAQ,01712616
451760,컨텍,KOSDAQ,01685251
451800,한화리츠,KOSPI,01669226
452160,제이엔비,KOSDAQ,01309421
452190,한빛레이저,KOSDAQ,00607496
452200,민테크,KOSDAQ,01689035
452260,한화갤러리아,KOSPI,01722437
45226K,한화갤러리아우,KOSPI,
452280,한선엔지니어링,KOSDAQ,00958451
452300,캡스톤파트너스,KOSDAQ,01497124
452400,이닉스,KOSDAQ,00338170
452430,사피엔반도체,KOSDAQ,01676642
452450,피아이이,KOSDAQ,01429220
452670,상상인제4호스팩,KOSDAQ,01717170
452980,신한제11호스팩,KOSDAQ,01719105
453340,현대그린푸드,KOSPI,01721809
453450,그리드위즈,KOSDAQ,01299203
453860,에이에스텍,KOSDAQ,01538528
454640,하나29호스팩,KOSDAQ,01724417
454750,하나28호스팩,KOSDAQ,01724338
454910,두산로보틱스,KOSPI,01105153
455250,KB제25호스팩,KOSDAQ,01724709
455310,한화플러스제4호스팩,KOSDAQ,01725160
455900,엔젤로보틱스,KOSDAQ,01592049
455910,에스케이증권제9호스팩,KOSDAQ,01725577
456010,아이씨티케이,KOSDAQ,01373709
456040,OCI,KOSPI,01760738
456070,이엔셀,KOSDAQ,01544468
456190,큐라켐,KONEX,01205514
456490,교보14호스팩,KOSDAQ,01760640
456570,아이엠지티,KONEX,01579020
456700,길교이앤씨,KONEX,00874797
457190,이수스페셜티케미컬,KOSPI,01762569
457370,한켐,KOSDAQ,01016309
457550,우진엔텍,KOSDAQ,01030503
457600,벡트,KOSDAQ,01453944
457630,대신밸런스제16호스팩,KOSDAQ,01738483
457940,에스케이증권제10호스팩,KOSDAQ,01744703
458610,한국제12호스팩,KOSDAQ,01761296
458650,성우,KOSDAQ,00319272
458870,씨어스테크놀로지,KOSDAQ,01514227
459100,위츠,KOSDAQ,01445440
459510,나우로보틱스,KOSDAQ,01594791
460470,아이빔테크놀로지,KOSDAQ,01678312
460850,동국씨엠,KOSPI,01765256
460860,동국제강,KOSPI,01765265
460870,에스엠씨지,KOSDAQ,01142260
460930,현대힘스,KOSDAQ,00667373
460940,피앤에스미캐닉스,KOSDAQ,01419205
461030,아이엠비디엑스,KOSDAQ,01497373
461300,아이스크림미디어,KOSDAQ,00657224
462020,에이치엠씨제6호스팩,KOSDAQ,01767494
462350,이노스페이스,KOSDAQ,01700587
462510,라메디텍,KOSDAQ,01504211
462520,조선내화,KOSPI,01770203
462860,더즌,KOSDAQ,01563667
462870,시프트업,KOSPI,01384787
462980,아이지넷,KOSDAQ,01728167
463480,모티브링크,KOSDAQ,00367400
464080,에스오에스랩,KOSDAQ,01686427
464280,티디에스팜,KOSDAQ,01232192
464440,한국제13호스팩,KOSDAQ,01775952
464500,아이언디바이스,KOSDAQ,01706794
464580,닷밀,KOSDAQ,01605282
464680,KB제27호스팩,KOSDAQ,01785551
465320,교보15호스팩,KOSDAQ,01781847
465480,인스피언,KOSDAQ,01284876
465770,STX그린로지스,KOSPI,01784394
466100,클로봇,KOSDAQ,01784914
466410,사이냅소프트,KOSDAQ,01207901
466910,엔에이치스팩30호,KOSDAQ,01785056
467930,IBKS제23호스팩,KOSDAQ,01785700
468510,삼성스팩9호,KOSDAQ,01786514
468760,유진스팩10호,KOSDAQ,01787072
469480,IBKS제24호스팩,KOSDAQ,01792791
469750,아이비젼웍스,KOSDAQ,01516766
469880,하나30호스팩,KOSDAQ,01791321
469900,하나31호스팩,KOSDAQ,01791561
471050,대신밸런스제17호스팩,KOSDAQ,01792825
471820,셀로맥스사이언스,KOSDAQ,01448544
472220,신영스팩10호,KOSDAQ,01796858
472230,에스케이증권제11호스팩,KOSDAQ,01797440
472850,폰드그룹,KOSDAQ,01806951
473000,에스케이증권제12호스팩,KOSDAQ,01798722
473050,유안타제15호스팩,KOSDAQ,01798980
473370,비엔케이제2호스팩,KOSDAQ,01800285
473950,에스케이증권제13호스팩,KOSDAQ,01801822
473980,노머스,KOSDAQ,01703849
474170,루미르,KOSDAQ,01636565
474490,유안타제16호스팩,KOSDAQ,01804476
474610,RF시스템즈,KOSDAQ,01286476
474660,신한제12호스팩,KOSDAQ,01809569
474930,신한제13호스팩,KOSDAQ,01807747
475150,SK이터닉스,KOSPI,01817081
475240,하나32호스팩,KOSDAQ,01807738
475250,하나33호스팩,KOSDAQ,01807729
475400,씨메스,KOSDAQ,01588189
475430,키스트론,KOSDAQ,
475460,미트박스,KOSDAQ,01374717
475560,더본코리아,KOSPI,00968607
475580,에이럭스,KOSDAQ,01641600
475660,에스켐,KOSDAQ,01383779
475830,오름테라퓨틱,KOSDAQ,01658831
475960,토모큐브,KOSDAQ,01573336
476040,오가노이드사이언스,KOSDAQ,01626391
476060,온코닉테라퓨틱스,KOSDAQ,01632912
476080,M83,KOSDAQ,01704680
476470,KB제28호스팩,KOSDAQ,01810796
476710,타조엔터테인먼트,KONEX,01518506
477340,에이치엠씨제7호스팩,KOSDAQ,01813377
477380,미래에셋비전스팩4호,KOSDAQ,01814233
477470,미래에셋비전스팩5호,KOSDAQ,01817249
477760,DB금융스팩12호,KOSDAQ,01814589
478110,이베스트스팩6호,KOSDAQ,01815764
478390,KB제29호스팩,KOSDAQ,01816268
478440,미래에셋비전스팩6호,KOSDAQ,01819867
478560,블랙야크아이앤씨,KOSDAQ,01718407
478780,대신밸런스제18호스팩,KOSDAQ,01817610
479880,한국제15호스팩,KOSDAQ,01818682
479960,위너스,KOSDAQ,01137860
480370,씨케이솔루션,KOSPI,01210677
481070,에이유브랜즈,KOSDAQ,01803927
481850,신한글로벌액티브리츠,KOSPI,01714997
481890,엔에이치스팩31호,KOSDAQ,01834194
482520,교보16호스팩,KOSDAQ,01845701
482630,삼양엔씨켐,KOSDAQ,00863533
482680,미래에셋비전스팩7호,KOSDAQ,01841635
482690,대신밸런스제19호스팩,KOSDAQ,01845534
483650,달바글로벌,KOSPI,
484130,하나34호스팩,KOSDAQ,01847550
484810,티엑스알로보틱스,KOSDAQ,01458161
484870,엠앤씨솔루션,KOSPI,01519790
486630,KB제30호스팩,KOSDAQ,01851650
487360,신한제14호스팩,KOSDAQ,01853214
487570,HS효성,KOSPI,01854763
487720,키움제10호스팩,KOSDAQ,01877126
487830,신한제15호스팩,KOSDAQ,01854408
488060,유진스팩11호,KOSDAQ,01854392
489210,교보17호스팩,KOSDAQ,01866528
489460,바이오비쥬,KOSDAQ,01657197
489480,키움제11호스팩,KOSDAQ,01873272
489500,엘케이켐,KOSDAQ,01747977
489730,디비금융제13호스팩,KOSDAQ,01857991
489790,한화비전,KOSPI,01867758
492220,KB제31호스팩,KOSDAQ,01866926
493790,유안타제17호스팩,KOSDAQ,01872219
495810,유비씨,KONEX,01867749
495900,에이엠시지,KONEX,01872893
496070,신한제16호스팩,KOSDAQ,
498390,한화플러스제5호스팩,KOSDAQ,01881800
499790,GS피앤엘,KOSPI,01882845
900070,글로벌에스엠,KOSDAQ,00783246
900100,애머릿지,KOSDAQ,00781202
900110,이스트아시아홀딩스,KOSDAQ,00799070
900120,씨엑스아이,KOSDAQ,00800084
900140,엘브이엠씨홀딩스,KOSPI,00838500
900250,크리스탈신소재,KOSDAQ,01107665
900260,로스웰,KOSDAQ,01139266
900270,헝셩그룹,KOSDAQ,01160512
900290,GRT,KOSDAQ,01170962
900300,오가닉티코스메틱,KOSDAQ,01169434
900310,컬러레이,KOSDAQ,01236286
900340,윙입푸드,KOSDAQ,01328639
950110,SBI핀테크솔루션즈,KOSDAQ,00938688
950130,엑세스바이오,KOSDAQ,00956028
950140,잉글우드랩,KOSDAQ,01165739
950160,코오롱티슈진,KOSDAQ,01245062
950170,JTC,KOSDAQ,01041828
950190,고스트스튜디오,KOSDAQ,01416235
950200,소마젠,KOSDAQ,01442115
950210,프레스티지바이오파마,KOSPI,01510489
950220,네오이뮨텍,KOSDAQ,01511558
