ticker,corp_code,corp_name,modify_date
130740,00578538,티피씨글로벌,20240227
217880,00976615,틸론,20240909
084730,00438036,팅크웨어,20220221
440110,01292291,파두,20231019
034230,00171265,파라다이스,20250331
033540,00105138,파라텍,20230612
388870,01495180,파로스아이바이오,20240309
043200,00266934,파루,20221125
214450,00970453,파마리서치,20250326
217950,01066058,파마리서치바이오,20220425
208340,00972293,파멥신,20241016
005690,00145163,파미셀,20241002
177830,00429694,파버나인,20221202
037070,00238153,파세코,20221129
150900,00638487,파수,20240226
037030,00231354,파워넷,20230209
047310,00269612,파워로직스,20221212
266870,01190780,파워풀엑스,20250212
368770,01513440,파이버프로,20230217
170790,00492353,파이오링크,20250218
049120,00350020,파인디앤씨,20221209
038950,00264732,파인디지털,20221208
387570,01455410,파인메딕스,20241226
441270,01686755,파인엠텍,20221027
106240,00755739,파인테크닉스,20230913
131760,00820352,파인텍,20250407
065690,00384762,파커스,20240502
140860,00244747,파크시스템스,20220225
091700,00490151,파트론,20230327
202960,00541862,판도라티비,20230222
032800,00231691,판타지오,20241111
318010,00986898,팜스빌,20240701
036580,00260408,팜스코,20241021
027710,00192499,팜스토리,20240701
004720,00135050,팜젠사이언스,20240701
266350,01208821,팡스카이,20250110
225590,01101041,패션플랫폼,20221205
054300,00339072,팬스타엔터프라이즈,20250414
068050,00397191,팬엔터테인먼트,20240819
028670,00122737,팬오션,20221209
222110,00962922,팬젠,20241216
271830,01146220,팸텍,20230523
010820,00148522,퍼스텍,20230216
016800,00161709,퍼시스,20221207
263750,01152470,펄어비스,20240701
251970,00761059,펌텍코리아,20230223
001020,00134723,페이퍼코리아,20240701
327610,01336735,펨토바이오메드,20241203
168360,00957373,펨트론,20240226
087010,00415868,펩트론,20240701
090080,00573579,평화산업,20230330
010770,00155124,평화홀딩스,20250109
064800,00392691,포니링크,20240704
119500,00188797,포메탈,20221228
389140,01513699,포바이포,20250527
105760,00862312,포스뱅크,20240129
022100,00155212,포스코DX,20250325
058430,00155258,포스코스틸리온,20250325
009520,00128111,포스코엠텍,20250328
047050,00124504,포스코인터내셔널,20241002
003670,00155276,포스코퓨처엠,20250325
189690,00939942,포시에스,20240611
318020,00962393,포인트모바일,20240708
256630,01179608,포인트엔지니어링,20230324
331380,01393721,포커스에이아이,20250428
208710,01047707,포톤,20250421
472850,01806951,폰드그룹,20250502
039980,00369213,폴라리스AI,20240904
041910,00463342,폴라리스AI파마,20250218
234100,00617998,폴라리스세원,20230329
041020,00269852,폴라리스오피스,20231115
114630,00663669,폴라리스우노,20250221
290720,01259311,푸드나무,20241122
005670,00165103,푸드웰,20230329
094940,00537832,푸른기술,20221130
057880,00410739,푸른소나무,20250502
007330,00124805,푸른저축은행,20250425
017810,00155355,풀무원,20241209
093380,00155373,풍강,20221027
023900,00155452,풍국주정,20221222
103140,00684714,풍산,20230102
005810,00155531,풍산홀딩스,20250324
371950,00417167,풍원정밀,20220721
370090,01357446,퓨런티어,20240318
445180,01027828,퓨릿,20250325
151910,00653103,퓨처코어,20240906
341170,01185867,퓨쳐메디신,20240523
220100,01053540,퓨쳐켐,20240222
035200,00356389,프럼파스트,20230502
334970,01258428,프레스티지바이오로직스,20250331
950210,01510489,프레스티지바이오파마,20240816
321260,01359736,프로이천,20220225
296160,01156795,프로젠,20231115
053610,00325112,프로텍,20221205
303360,01267958,프로티아,20231115
377220,01217865,프롬바이오,20250402
335810,01137295,프리시젼바이오,20220225
053160,00352064,프리엠스,20240517
405000,01575839,플라즈맵,20240919
041590,00297448,플래스크,20250305
367000,01454341,플래티어,20220224
075130,00490179,플랜티넷,20221201
222670,01063237,플럼라인생명과학,20240405
009810,00103130,플레이그램,20240612
237820,00862853,플레이디,20230217
023770,00138367,플레이위드,20231130
019570,00110750,플루토스,20240425
300080,01237434,플리토,20230901
033790,00276083,피노,20250502
032580,00189538,피델릭스,20230112
051380,00297934,피씨디렉트,20231115
241820,01051092,피씨엘,20221201
452450,01429220,피아이이,20250204
237750,00525864,피앤씨테크,20240902
460940,01419205,피앤에스미캐닉스,20240731
319660,01365825,피에스케이,20230222
031980,00208444,피에스케이홀딩스,20230223
002230,00155638,피에스텍,20240828
043370,00155151,피에이치에이,20230216
239890,01112889,피엔에이치테크,20250401
347740,01290381,피엔케이피부임상연구센타,20240401
137400,00612294,피엔티,20230223
257370,01144569,피엔티엠에스,20231018
147760,00654175,피엠티,20230519
128660,00829380,피제이메탈,20250219
006140,00155735,피제이전자,20240223
376180,00604028,피코그램,20240226
304840,01118281,피플바이오,20240701
087600,00495086,픽셀플러스,20240327
291810,01524507,핀텔,20231017
378340,01488320,필에너지,20230714
161580,00938721,필옵틱스,20230221
347770,01405390,핌스,20230217
163730,01142075,핑거,20230220
417180,01584934,핑거스토리,20230215
446750,01696275,하나26호스팩,20240220
448370,01700374,하나27호스팩,20230406
454750,01724338,하나28호스팩,20230810
454640,01724417,하나29호스팩,20230628
469880,01791321,하나30호스팩,20231222
469900,01791561,하나31호스팩,20240305
475240,01807738,하나32호스팩,20240327
475250,01807729,하나33호스팩,20240424
484130,01847550,하나34호스팩,20241119
086790,00547583,하나금융지주,20230922
299030,00601191,하나기술,20220221
067310,00445054,하나마이크론,20240919
166090,00660750,하나머티리얼즈,20240326
293480,00248974,하나제약,20230403
039130,00269940,하나투어,20230103
136480,00857727,하림,20221213
003380,00148364,하림지주,20230220
450330,01663569,하스,20240910
101670,00527491,하이드로리튬,20250109
365590,01505186,하이딥,20221205
149980,00977641,하이로닉,20240801
013030,00165060,하이록코리아,20230223
352820,01204056,하이브,20240913
126700,00825959,하이비젼시스템,20240701
071090,00435312,하이스틸,20221219
450050,01705625,하이제8호스팩,20230622
160190,00650771,하이젠알앤엠,20250224
221840,00688358,하이즈항공,20220512
106190,00409964,하이텍팜,20221205
000080,00150244,하이트진로,20221228
000140,00148993,하이트진로홀딩스,20230102
065650,00391197,하이퍼코퍼레이션,20250116
066130,00221728,하츠,20221207
152550,00907013,한국ANKOR유전,20230427
004590,00156442,한국가구,20240502
036460,00261285,한국가스공사,20230113
039340,00263371,한국경제TV,20240325
005430,00156691,한국공항,20241122
071050,00432102,한국금융지주,20221228
034950,00156956,한국기업평가,20240909
010040,00160205,한국내화,20230222
025540,00157070,한국단자공업,20230217
222980,00579139,한국맥널티,20240701
010100,00160418,한국무브넥스,20230510
331660,01363924,한국미라클피플사,20240614
256840,01179617,한국비엔씨,20230220
219750,01031229,한국비티비,20241122
004090,00157991,한국석유공업,20250331
025550,00158015,한국선재,20240401
002200,00158112,한국수출포장공업,20230210
002960,00158149,한국쉘석유,20241125
017890,00158565,한국알콜,20250327
000240,00160047,한국앤컴퍼니,20250327
080720,00532855,한국유니온제약,20250401
123890,00404701,한국자산신탁,20221227
015760,00159193,한국전력공사,20240416
041460,00361169,한국전자인증,20240604
006200,00159254,한국전자홀딩스,20220802
101680,00257732,한국정밀기계,20221109
039740,00261957,한국정보공학,20240401
053300,00306454,한국정보인증,20240328
025770,00159342,한국정보통신,20230215
458610,01761296,한국제12호스팩,20240401
464440,01775952,한국제13호스팩,20231113
479880,01818682,한국제15호스팩,20240626
027970,00133706,한국제지,20240701
023350,00159500,한국종합기술,20250327
025890,00159564,한국주강,20221122
000970,00159573,한국주철관공업,20240401
104700,00687711,한국철강,20220222
062970,00403766,한국첨단소재,20241014
017960,00159795,한국카본,20221206
023760,00149594,한국캐피탈,20230404
054040,00303396,한국컴퓨터,20221130
161890,00939331,한국콜마,20221220
021650,00160010,한국큐빅,20221206
161390,00937324,한국타이어앤테크놀로지,20250327
034830,00233653,한국토지신탁,20250327
007280,00124090,한국특강,20240327
032300,00187770,한국파마,20240701
037230,00198192,한국팩키지,20250325
448900,00765897,한국피아이엠,20250404
047810,00309503,한국항공우주,20230309
123690,00823429,한국화장품,20221130
003350,00160621,한국화장품제조,20221206
030520,00204262,한글과컴퓨터,20230214
052600,00244783,한네트,20221214
011500,00160861,한농화성,20221109
002390,00161046,한독,20240701
256150,01069736,한독크린텍,20230217
092460,00528515,한라IMS,20250327
053690,00413523,한미글로벌,20230223
042700,00161383,한미반도체,20240328
008930,00161426,한미사이언스,20250327
128940,00828497,한미약품,20240701
452190,00607496,한빛레이저,20240104
047080,00348292,한빛소프트,20230530
009240,00161693,한샘,20231017
452280,00958451,한선엔지니어링,20231124
020000,00188089,한섬,20230103
003680,00161860,한성기업,20230223
066980,00389998,한성크린텍,20250327
105630,00728638,한세실업,20241213
069640,00357360,한세엠케이,20240329
016450,00161976,한세예스24홀딩스,20221212
009180,00140946,한솔로지스틱스,20250103
114810,00625942,한솔아이원스,20240527
070590,00470829,한솔인티큐브,20240322
213500,01060744,한솔제지,20250103
014680,00140955,한솔케미칼,20221130
004710,00157399,한솔테크닉스,20240909
010420,00103626,한솔피엔에스,20250103
004150,00171636,한솔홀딩스,20240328
025750,00203582,한솔홈데코,20230217
226440,01101722,한송네오텍,20250327
042520,00349060,한스바이오메드,20240701
004960,00162063,한신공영,20240401
011700,00162072,한신기계공업,20241030
430690,01602638,한싹,20250526
078350,00488989,한양디지텍,20241204
045100,00216762,한양이엔지,20240326
001750,00162416,한양증권,20250225
018880,00161125,한온시스템,20250106
009420,00162586,한올바이오파마,20240701
320000,01359815,한울반도체,20250401
091440,00560122,한울소재과학,20250401
276730,01230255,한울앤제주,20250428
014130,00129509,한익스프레스,20240827
024740,00162832,한일단조,20221125
005860,00162911,한일사료,20240701
300720,01319808,한일시멘트,20241211
002220,00163196,한일철강,20221202
006390,00164672,한일현대시멘트,20241211
003300,00162993,한일홀딩스,20230112
007770,00267979,한일화학,20220224
051600,00159218,한전KPS,20230207
052690,00159209,한전기술,20250416
130660,00194947,한전산업,20230811
198940,00156600,한주라이트메탈,20231005
058450,00146427,한주에이알티,20250502
107640,00474588,한중엔시에스,20240624
002320,00163512,한진,20230427
003480,00163673,한진중공업홀딩스,20250331
180640,00983040,한진칼,20240502
005110,00163716,한창,20240905
079170,00202839,한창산업,20221201
009460,00163761,한창제지,20250327
372910,00534598,한컴라이프케어,20250103
054920,00363592,한컴위드,20230331
457370,01016309,한켐,20241022
002680,00140566,한탑,20240701
098070,00404941,한텍,20250402
000880,00160588,한화,20240722
452260,01722437,한화갤러리아,20240514
451800,01669226,한화리츠,20231127
489790,01867758,한화비전,20250512
088350,00113058,한화생명,20220429
000370,00135917,한화손해보험,20230323
009830,00162461,한화솔루션,20240913
272210,00339391,한화시스템,20241023
012450,00126566,한화에어로스페이스,20250326
082740,00361008,한화엔진,20241210
042660,00111704,한화오션,20241021
003530,00148610,한화투자증권,20230725
455310,01725160,한화플러스제4호스팩,20231025
498390,01881800,한화플러스제5호스팩,20250320
195870,01032413,해성디에스,20250325
034810,00219361,해성산업,20230403
059270,00453442,해성에어로보틱스,20240430
076610,00483735,해성옵틱스,20231128
101530,00428321,해태제과식품,20240701
220180,00793155,핸디소프트,20221201
143210,00119140,핸즈코퍼레이션,20230223
900270,01160512,헝셩그룹,20221107
214180,01013311,헥토이노베이션,20230220
234340,00763701,헥토파이낸셜,20241213
084990,00359395,헬릭스미스,20250115
187660,01409022,현대ADM,20240923
000720,00164478,현대건설,20250422
170030,00164502,현대공업,20230418
453340,01721809,현대그린푸드,20230427
086280,00360595,현대글로비스,20240108
064350,00302926,현대로템,20230104
079430,00300548,현대리바트,20221130
012330,00164788,현대모비스,20250312
319400,01358463,현대무벡스,20240329
048410,00313649,현대바이오,20250326
052260,00347062,현대바이오랜드,20221205
069960,00428251,현대백화점,20240208
004560,00125743,현대비앤지스틸,20250325
016790,00164618,현대사료,20241128
004310,00164706,현대약품,20240701
041440,00228536,현대에버다임,20230215
039010,00255044,현대에이치티,20230216
017800,00164724,현대엘리베이터,20230110
307950,00362441,현대오토에버,20240327
011210,00106623,현대위아,20221228
090850,00656951,현대이지웰,20250325
005380,00164742,현대자동차,20241223
004020,00145880,현대제철,20231229
005440,00105280,현대지에프홀딩스,20240321
001500,00137997,현대차증권,20240322
011760,00164812,현대코퍼레이션,20230216
227840,01108099,현대코퍼레이션홀딩스,20250327
126560,00403632,현대퓨처넷,20240206
001450,00164973,현대해상,20250324
057050,00412597,현대홈쇼핑,20250122
460930,00667373,현대힘스,20240126
092300,00367455,현우산업,20230220
138360,00808068,협진,20230502
011080,00142713,형지I&C,20250225
308100,01181807,형지글로벌,20250327
093240,00441243,형지엘리트,20241002
003010,00165343,혜인,20230221
111110,00226316,호전실업,20241203
008770,00165680,호텔신라,20221209
060560,00288495,홈센타홀딩스,20211202
064240,00385336,홈캐스트,20250204
039610,00217743,화성밸브,20230316
378850,01532603,화승알앤에이,20220330
241590,01128613,화승엔터프라이즈,20230214
006060,00166227,화승인더스트리,20250502
013520,00166272,화승코퍼레이션,20220228
010690,00166315,화신,20230216
126640,00825223,화신정공,20240425
133820,00661847,화인베스틸,20250401
127980,00527002,화인써키트,20250421
061250,00188973,화일약품,20240320
010660,00166500,화천기계,20240321
000850,00166519,화천기공,20240322
016580,00166573,환인제약,20240701
032560,00218575,황금에스티,20220518
004800,00117188,효성,20250325
094280,00414850,효성 ITX,20240719
097870,00367385,효성오앤비,20220812
298040,01316245,효성중공업,20240326
298020,01316227,효성티앤씨,20230216
298000,01316236,효성화학,20230220
093370,00595191,후성,20240314
290270,01251577,휴네시온,20240712
005870,00111421,휴니드테크놀러지스,20250326
353190,01453670,휴럼,20240701
090710,00540429,휴림로봇,20221207
078590,00230814,휴림에이텍,20240321
205470,01042979,휴마시스,20230320
115160,00787057,휴맥스,20231115
028080,00219440,휴맥스홀딩스,20221202
175140,00861997,휴먼테크놀로지,20240723
200670,00614478,휴메딕스,20250327
079980,00362238,휴비스,20240327
065510,00398668,휴비츠,20230125
005010,00156488,휴스틸,20250327
263920,01185566,휴엠앤씨,20221205
243070,01159853,휴온스,20250102
084110,00228059,휴온스글로벌,20250401
145020,00888347,휴젤,20250317
024060,00167004,흥구석유,20221209
010240,00167031,흥국,20230223
189980,00916516,흥국에프엔비,20231024
000540,00103176,흥국화재,20240401
003280,00167208,흥아해운,20231010
037440,00236863,희림,20250326
238490,00556712,힘스,20220228
